Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,Tm,C_value,CV_C_value
Epimedium,Berberidaceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.833333333,1.0,2.0,0.6471375,4.1,132.0725747
Epipactis,Orchidaceae,Asparagales,1.307189542,0.111111111,1.0,0.0,0.0,0.985294118,1.0,0.5,1.0,2.79,0.4,7.564832714,120.3251337
Equisetum,Equisetaceae,Monilophyta,2.70531401,0.608695652,1.0,0.0,0.0,0.017857143,1.0,0.5,0.5,2.09,0.6471375,20.9847619,31.2741865
Eragrostis,Poaceae,Poales,0.0,0.0,0.454545455,0.0,0.074314214,1.0,0.416666667,1.0,0.0,0.0,0.360925926,0.715,0.0
Erechtites,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,1.0,1.0,1.0,2.09,0.6471375,5.376666667,14.06687265
Eremalche,Malvaceae,Malvales,0.0,0.0,0.0,0.0,0.006153846,0.0,1.0,1.0,0.98951049,2.49,0.645777778,1.605723684,52.95229277
Eremochloa,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,0.83,74.38153976
Eremogone,Caryophyllaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.001818182,0.0,1.0,0.87295082,0.981884058,2.63,0.592428667,1.703217391,61.43192451
Eremophila,Scrophulariaceae,Lamiales,0.0,0.0,1.0,1.0,0.001764706,0.25,1.0,0.861111111,1.0,1.46,0.82,1.03,43.5766771
Eremopyrum,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.5,74.38153976
Eremurus,Xanthorrhoeaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.019607843,1.0,0.5,1.0,2.09,0.946,16.72672131,31.60831924
Erianthus,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Eriastrum,Polemoniaceae,Ericales,0.0,0.0,0.0625,0.0,0.0,0.017857143,1.0,0.833333333,1.0,3.0,0.385285714,1.7,31.61183257
Erica,Ericaceae,Ericales,1.411290323,0.21875,1.0,1.0,0.0,0.0,1.0,0.333333333,0.972222222,1.81,0.87925,0.67,28.06023211
Ericameria,Asteraceae,Asterales,1.307189542,0.111111111,1.0,1.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Erigeron,Asteraceae,Asterales,0.073664825,0.066298343,0.860424028,0.0,0.00210989,0.0,0.909090909,0.727272727,1.0,3.0,0.6471375,1.39,62.66843666
Eriocaulon,Eriocaulaceae,Poales,0.0,0.0,0.666666667,0.0,0.0,0.5,1.0,0.75,0.0,2.0,0.6471375,4.19,60.63309118
Eriochlamys,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Eriochloa,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.0,1.73,0.360925926,5.530870827,74.38153976
Eriodictyon,Boraginaceae,Boraginales,0.0,0.0,1.0,1.0,0.001824818,0.166666667,1.0,0.781818182,0.987394958,1.94,0.600255556,1.286052632,65.04411735
Eriogonum,Polygonaceae,Caryophyllales,0.016457654,0.020242915,0.613360324,0.089068826,0.002727273,0.0,1.0,0.803921569,0.779761905,2.64,0.8,2.17925,59.83677065
Erioneuron,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Eriophorum,Cyperaceae,Poales,0.307692308,0.038461538,1.0,0.0,0.00045977,0.45,1.0,0.4,0.0,2.53,0.13225,0.52,21.65063509
Eriophyllum,Asteraceae,Asterales,0.833333333,0.0625,0.388888889,0.333333333,0.00210989,0.017857143,1.0,1.0,1.0,2.09,0.6471375,4.064583333,74.38814924
Eriostemon,Rutaceae,Sapindales,0.0,0.0,1.0,1.0,0.001652893,0.0,1.0,0.75,1.0,2.52,0.6471375,1.064262295,133.5968451
Eritrichium,Boraginaceae,Boraginales,0.0,0.0,1.0,0.0,0.001824818,0.166666667,1.0,0.781818182,0.987394958,1.94,0.600255556,1.286052632,65.04411735
Erodium,Geraniaceae,Geraniales,0.039123631,0.013888889,0.47133758,0.0,0.0,0.285714286,1.0,1.0,1.0,2.56,0.88,2.672,114.5926061
Erophila,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,1.0,1.0,1.0,2.63,0.456936364,0.4,83.97051654
Erucastrum,Brassicaceae,Brassicales,0.0,0.0,0.7,0.0,0.00485306,0.0,1.0,1.0,1.0,0.0,0.456936364,1.04,83.97051654
Eryngium,Apiaceae,Apiales,0.235294118,0.058823529,0.704819277,0.058823529,0.003968254,0.0,1.0,1.0,0.984848485,2.6,0.887,1.65,64.4963535
Erysimum,Brassicaceae,Brassicales,0.054644809,0.016393443,0.427419355,0.024590164,0.00485306,0.0,1.0,1.0,1.0,4.0,0.456936364,0.524285714,40.95057527
Erythronium,Liliaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.392857143,1.0,2.09,0.82,31.31285714,13.47495133
Escallonia,Escalloniaceae,Escalloniales,0.0,0.0,1.0,1.0,0.0,0.017857143,1.0,1.0,1.0,2.09,0.6471375,2.38,137.2175248
Eschscholzia,Papaveraceae,Ranunculales,0.0,0.0,0.107142857,0.0,0.0,0.333333333,1.0,1.0,1.0,2.09,0.23,1.13,68.30962718
Eucalyptus,Myrtaceae,Myrtales,0.037789325,0.02739726,1.0,1.0,0.003243243,0.0,1.0,0.75,1.0,3.5,0.75925,0.6325,7.410057024
Euchiton,Asteraceae,Asterales,0.0,0.0,0.777777778,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Eucnide,Loasaceae,Cornales,0.0,0.0,0.5,0.5,0.0,0.017857143,1.0,0.75,1.0,2.09,0.6471375,0.6,60.63309118
Eucrypta,Boraginaceae,Boraginales,0.0,0.0,0.0,0.0,0.001824818,0.166666667,1.0,0.781818182,0.987394958,1.94,0.600255556,1.286052632,65.04411735
Eugenia,Myrtaceae,Myrtales,33.33333333,0.333333333,1.0,1.0,0.003243243,0.0,1.0,0.75,1.0,1.993288591,0.835,0.267142857,13.61975151
Eulalia,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.0,1.73,0.360925926,5.530870827,74.38153976
Euonymus,Celastraceae,Celastrales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.59375,0.6471375,0.64,66.29126074
Eupatorium,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,1.0,0.5,1.0,2.09,0.6471375,2.52,0.0
Euphorbia,Euphorbiaceae,Malpighiales,0.023912004,0.024390244,0.599489796,0.043902439,0.01239531,0.0,0.961538462,0.821428571,1.0,2.062111801,0.711666667,5.867,94.27994642
Euphrasia,Orobanchaceae,Lamiales,3.178400547,1.207792208,0.075,0.0,0.0,0.72,1.0,1.0,1.0,1.14,0.7155,2.73,49.13924668
Eutaxia,Fabaceae,Fabales,100.0,0.5,1.0,1.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,1.62,100.1112562
Euthamia,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,1.0,0.5,1.0,2.09,0.6471375,4.064583333,74.38814924
Evax,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Evonymus,Celastraceae,Celastrales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.833333333,1.0,1.92,0.6471375,0.6625,71.44344045
Exocarpos,Santalaceae,Santalales,0.0,0.0,1.0,0.888888889,0.002139037,0.0,1.0,0.8125,0.0,3.0,0.6471375,64.80090909,50.02063934
Fagopyrum,Polygonaceae,Caryophyllales,0.0,0.0,0.166666667,0.0,0.002727273,0.0,1.0,1.0,1.0,2.64,0.8,1.44,59.83677065
Fagus,Fagaceae,Fagales,0.0,0.0,1.0,1.0,0.001492537,0.017857143,1.0,1.0,0.0,2.0,1.015,0.595714286,4.124072787
Fallopia,Polygonaceae,Caryophyllales,9.523809524,0.285714286,0.571428571,0.142857143,0.002727273,0.0,1.0,0.833333333,0.833333333,2.64,0.8,1.7875,60.87903891
Ferocactus,Cactaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.75,1.0,2.26,0.770383333,1.4,58.13731791
Ferula,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,1.896666667,25.7220199
Ferulago,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,2.627731959,48.45406178
Festuca,Poaceae,Poales,0.051848673,0.061181435,0.995780591,0.0,0.074314214,0.967741935,1.0,0.838709677,0.0,1.0,0.001,5.66075,42.20050435
Festucopsis,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Fibigia,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,1.28,2.066993212
Filago,Asteraceae,Asterales,0.529100529,0.071428571,0.0,0.0,0.00210989,0.017857143,1.0,1.0,1.0,2.09,0.6471375,4.064583333,74.38814924
Filipendula,Rosaceae,Rosales,0.0,0.0,1.0,0.0,0.001060071,0.0,1.0,0.5,1.0,2.0,0.96,0.903866995,52.69870481
Fimbristylis,Cyperaceae,Poales,0.0,0.0,0.454545455,0.0,0.00045977,0.5,1.0,0.512578616,0.0,2.53,0.13225,1.062465753,144.9035847
Foeniculum,Apiaceae,Apiales,0.0,0.0,0.5,0.0,0.003968254,0.0,1.0,0.867346939,1.0,2.6,0.937666667,4.64,0.0
Forestiera,Oleaceae,Lamiales,0.0,0.0,1.0,1.0,0.003252033,0.2,1.0,0.714285714,0.815789474,4.0,0.9775,1.535925926,20.57236407
Forsythia,Oleaceae,Lamiales,0.0,0.0,1.0,1.0,0.003252033,0.2,1.0,0.5,1.0,2.46,0.9775,1.535925926,20.57236407
Fragaria,Rosaceae,Rosales,0.0,0.0,1.0,0.0,0.001060071,0.0,1.0,0.25,1.0,2.0,0.754,0.311666667,58.43331927
Frangula,Rhamnaceae,Rosales,0.0,0.0,1.0,1.0,0.004444444,0.0,1.0,1.0,1.0,0.5,0.6471375,0.403333333,13.59874601
Frankenia,Frankeniaceae,Caryophyllales,0.0,0.0,0.8125,0.8,0.0,0.017857143,1.0,0.5,1.0,2.0,0.6471375,0.32,60.63309118
Frasera,Gentianaceae,Gentianales,0.0,0.0,0.625,0.0,0.0,0.0,1.0,0.882352941,1.0,1.76,0.723,3.902727273,78.21193545
Fraxinus,Oleaceae,Lamiales,0.476190476,0.047619048,1.0,1.0,0.003252033,0.2,1.0,0.833333333,0.25,2.25,0.9775,1.126,25.77478254
Fremontodendron,Malvaceae,Malvales,0.0,0.0,1.0,1.0,0.006153846,0.0,1.0,1.0,0.98951049,2.49,0.645777778,1.605723684,52.95229277
Fritillaria,Liliaceae,Liliales,0.096618357,0.02173913,1.0,0.0,0.0,0.017857143,1.0,1.0,1.0,2.09,0.82,62.70506849,24.84154146
Froelichia,Amaranthaceae,Caryophyllales,100.0,0.5,0.0,0.0,0.041463415,0.0,1.0,0.986486486,1.0,2.0,0.199,1.222277228,57.33533842
Fuchsia,Onagraceae,Myrtales,0.0,0.0,1.0,1.0,0.001538462,0.0,1.0,0.819672131,1.0,1.5,0.6028,1.455384615,22.42205726
Fuirena,Cyperaceae,Poales,0.0,0.0,0.5,0.0,0.00045977,0.45,1.0,0.512578616,0.105381166,2.53,0.13225,1.062465753,144.9035847
Fumana,Cistaceae,Malvales,3.571428571,0.125,1.0,1.0,0.011428571,0.017857143,1.0,1.0,1.0,3.0,0.6471375,2.698787879,30.18188847
Fumaria,Papaveraceae,Ranunculales,0.31372549,0.078431373,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.09,0.23,0.55,68.30962718
Gagea,Liliaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.25,1.0,2.09,0.82,13.07714286,49.39580352
Gahnia,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.45,1.0,0.512578616,0.105381166,2.53,0.13225,1.062465753,144.9035847
Gaillardia,Asteraceae,Asterales,0.0,0.0,0.769230769,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Galactia,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.735191638,1.0,0.916129032,1.0,2.1,0.626545455,2.9788,100.1112562
Galactites,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,1.0,2.09,0.6471375,4.064583333,74.38814924
Galanthus,Amaryllidaceae,Asparagales,4.545454545,0.25,1.0,0.0,0.0,0.137931034,1.0,0.5,1.0,2.0,0.7405,39.711875,29.7086049
Galega,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.735191638,1.0,1.0,1.0,2.1,0.626545455,2.21,100.1112562
Galeopsis,Lamiaceae,Lamiales,5.147058824,0.411764706,0.0,0.0,0.004320557,0.918604651,1.0,1.0,1.0,2.01,0.6708,1.197755102,82.29557184
Galinsoga,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.0,1.0,1.0,1.0,2.09,0.6471375,1.336666667,44.27311915
Galium,Rubiaceae,Gentianales,0.081892896,0.106870229,0.825726141,0.024621212,0.0006,0.00877193,1.0,0.685185185,1.0,2.666666667,0.7185,1.521818182,32.81399218
Gamochaeta,Asteraceae,Asterales,0.0,0.0,0.25,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.5,3.0,0.6471375,4.064583333,74.38814924
Gardenia,Rubiaceae,Gentianales,0.0,0.0,1.0,1.0,0.0006,0.0,1.0,0.714285714,1.0,2.307692308,0.7185,1.3,55.33852992
Garrya,Garryaceae,Garryales,0.0,0.0,1.0,1.0,0.0,0.017857143,1.0,0.75,1.0,2.09,0.6471375,1.52,71.8781711
Gastridium,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,0.967741935,0.958333333,1.0,0.0,1.73,0.360925926,5.530870827,74.38153976
Gastrodia,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.985294118,0.963235294,0.764705882,1.0,3.0,0.4,7.564832714,120.3251337
Gaudinia,Poaceae,Poales,0.0,0.0,0.5,0.0,0.074314214,0.967741935,1.0,1.0,0.0,1.73,0.360925926,5.530870827,74.38153976
Gaultheria,Ericaceae,Ericales,2.222222222,0.1,1.0,1.0,0.0,0.0,1.0,0.55,1.0,2.0,0.87925,0.753636364,28.06023211
Gaura,Onagraceae,Myrtales,0.0,0.0,0.5,0.0,0.001538462,0.0,1.0,0.819672131,0.988636364,1.54,0.6028,1.291666667,52.59165606
Gaylussacia,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.55,1.0,1.81,0.87925,0.753636364,28.06023211
Gayophytum,Onagraceae,Myrtales,3.03030303,0.166666667,0.0,0.0,0.001538462,0.0,1.0,0.819672131,0.988636364,1.54,0.6028,1.291666667,52.59165606
Gazania,Asteraceae,Asterales,100.0,0.5,1.0,0.0,0.00210989,0.0,0.826621924,0.68329718,0.972615385,4.0,0.6471375,4.064583333,74.38814924
Genista,Fabaceae,Fabales,0.127877238,0.043478261,1.0,1.0,0.096494845,0.735191638,1.0,0.9,1.0,2.1,0.626545455,1.39,37.74065338
Genoplesium,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.985294118,0.963235294,0.764705882,1.0,2.79,0.4,7.564832714,120.3251337
Gentiana,Gentianaceae,Gentianales,0.519480519,0.142857143,0.865384615,0.0,0.0,0.0,1.0,0.807692308,1.0,1.76,0.723,3.668,13.64251183
Gentianella,Gentianaceae,Gentianales,0.984126984,0.172222222,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.909090909,0.723,3.902727273,78.21193545
Gentianopsis,Gentianaceae,Gentianales,0.0,0.0,0.1875,0.0,0.0,0.0,1.0,0.5,1.0,1.76,0.723,9.62,0.0
Geraea,Asteraceae,Asterales,50.0,0.25,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Geranium,Geraniaceae,Geraniales,0.057830211,0.037878788,0.681818182,0.03030303,0.0,0.0,1.0,0.8,0.975,2.375,0.88,1.315,35.99939279
Geum,Rosaceae,Rosales,0.674763833,0.128205128,1.0,0.0,0.001060071,0.0,1.0,0.5,1.0,2.0,0.62575,0.903866995,52.69870481
Gilia,Polemoniaceae,Ericales,0.0,0.0,0.695121951,0.0,0.0,0.017857143,1.0,0.833333333,1.0,3.0,0.573,1.7,31.61183257
Githopsis,Campanulaceae,Asterales,0.0,0.0,0.0,0.0,0.0,0.705882353,1.0,0.857142857,1.0,2.93,0.718333333,2.526875,75.50487159
Gladiolus,Iridaceae,Asparagales,1.515151515,0.083333333,1.0,0.0,0.0,0.903846154,1.0,0.5,1.0,2.0,0.620833333,1.38,86.6982457
Glaucium,Papaveraceae,Ranunculales,0.0,0.0,0.3,0.0,0.0,0.333333333,1.0,1.0,1.0,2.09,0.23,0.6,68.30962718
Glechoma,Lamiaceae,Lamiales,10.0,0.2,1.0,0.0,0.004320557,0.918604651,1.0,0.5,1.0,2.01,0.6708,1.197755102,82.29557184
Gleichenia,Gleicheniaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.75,1.0,2.09,0.6471375,2.25,60.63309118
Glinus,Molluginaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.022988506,0.0,1.0,1.0,1.0,0.0,0.6471375,0.49,60.63309118
Globularia,Plantaginaceae,Lamiales,0.952380952,0.066666667,1.0,0.4,0.005925926,0.818181818,1.0,0.666666667,1.0,1.43,0.593923077,0.615,44.84091783
Glossodia,Orchidaceae,Asparagales,200.0,1.0,1.0,0.0,0.0,0.985294118,0.963235294,0.764705882,1.0,2.79,0.4,7.564832714,120.3251337
Glossopetalon,Crossosomataceae,Crossosomatales,0.0,0.0,1.0,1.0,0.0,0.017857143,1.0,0.75,1.0,2.09,0.6471375,2.25,60.63309118
Glossostigma,Phrymaceae,Lamiales,0.0,0.0,0.5,0.0,0.0,0.017857143,1.0,0.5,1.0,2.09,0.440375,0.37,60.63309118
Glyceria,Poaceae,Poales,0.332225914,0.069767442,0.988636364,0.0,0.074314214,0.967741935,1.0,0.357142857,0.0,1.73,0.360925926,3.93,79.16717143
Glycine,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.735191638,1.0,0.916129032,1.0,2.1,0.246,1.364705882,15.97430407
Glycyrrhiza,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Glyptopleura,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Gnaphalium,Asteraceae,Asterales,0.0,0.0,0.269230769,0.0,0.00210989,0.017857143,1.0,0.6,0.681818182,2.5,0.6471375,4.064583333,74.38814924
Gnephosis,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,1.0,2.09,0.6471375,4.064583333,74.38814924
Gomphocarpus,Apocynaceae,Gentianales,0.0,0.0,1.0,1.0,0.000658617,0.0,1.0,0.375,1.0,2.1,0.80825,1.132962963,66.00308026
Gompholobium,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Gomphrena,Amaranthaceae,Caryophyllales,0.0,0.0,0.25,0.0,0.041463415,0.0,1.0,0.986486486,1.0,2.24,0.199,1.222277228,57.33533842
Goniolimon,Plumbaginaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.001196172,0.0,1.0,0.833333333,1.0,1.33,0.6471375,4.599166667,44.75438581
Gonocarpus,Haloragaceae,Saxifragales,7.142857143,0.25,1.0,0.0,0.0,0.017857143,1.0,0.25,0.071428571,2.09,0.6471375,0.426666667,36.78517927
Goodenia,Goodeniaceae,Asterales,0.0,0.0,0.92,0.08,0.0,0.017857143,1.0,0.75,1.0,1.8,0.6471375,0.52,60.63309118
Goodia,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Goodyera,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.985294118,1.0,0.5,1.0,2.79,0.4,4.85,120.3251337
Gossypium,Malvaceae,Malvales,0.0,0.0,0.4,0.8,0.006153846,0.0,1.0,1.0,0.98951049,2.49,0.645777778,1.939529412,32.3800476
Gouania,Rhamnaceae,Rosales,0.0,0.0,1.0,1.0,0.004444444,0.0,1.0,1.0,1.0,4.0,0.6471375,0.622307692,63.75807827
Grammitis,Polypodiaceae,Monilophyta,2.380952381,0.071428571,1.0,0.0,0.0,0.017857143,1.0,0.5,1.0,3.0,0.6471375,14.15444444,27.11387166
Gratiola,Plantaginaceae,Lamiales,0.584795322,0.052631579,0.529411765,0.0,0.005925926,0.818181818,1.0,0.5,1.0,1.43,0.593923077,1.030808511,68.5695549
Grayia,Amaranthaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.222277228,57.33533842
Grevillea,Proteaceae,Proteales,0.853485064,0.157894737,1.0,1.0,0.000625,0.0,1.0,0.75,1.0,2.15,0.253,0.83,7.340079442
Grindelia,Asteraceae,Asterales,4.093567251,0.368421053,0.78125,0.052631579,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Grusonia,Cactaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.75,1.0,2.26,0.770383333,2.731960784,58.13731791
Guilleminea,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.222277228,57.33533842
Guillenia,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.38,83.97051654
Gunnera,Gunneraceae,Gunnerales,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.75,1.0,2.0,0.6471375,6.67,0.0
Gutierrezia,Asteraceae,Asterales,0.0,0.0,0.8,0.6,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Gymnadenia,Orchidaceae,Asparagales,50.0,0.25,1.0,0.0,0.0,0.985294118,0.583333333,1.0,1.0,3.0,0.4,5.51,120.3251337
Gymnosteris,Polemoniaceae,Ericales,0.0,0.0,0.0,0.0,0.0,0.017857143,1.0,0.833333333,1.0,3.0,0.385285714,1.7,31.61183257
Gynatrix,Malvaceae,Malvales,0.0,0.0,1.0,1.0,0.006153846,0.0,1.0,1.0,0.98951049,2.49,0.645777778,1.605723684,52.95229277
Gypsophila,Caryophyllaceae,Caryophyllales,0.0,0.0,0.75,0.0,0.001818182,0.0,1.0,0.916666667,1.0,2.63,0.592428667,0.7,61.43192451
Habenaria,Orchidaceae,Asparagales,5.714285714,0.4,1.0,0.0,0.0,1.0,0.963235294,0.764705882,1.0,2.192307692,0.4,15.48,120.3251337
Hackelia,Boraginaceae,Boraginales,0.0,0.0,0.826923077,0.0,0.001824818,0.166666667,1.0,0.781818182,0.987394958,1.94,0.600255556,1.286052632,65.04411735
Hakea,Proteaceae,Proteales,0.0,0.0,1.0,1.0,0.000625,0.333333333,1.0,0.75,1.0,2.15,0.809117647,0.95,2.105263158
Halgania,Boraginaceae,Boraginales,0.0,0.0,1.0,1.0,0.001824818,0.166666667,1.0,0.781818182,0.987394958,1.94,0.600255556,1.286052632,65.04411735
Halimione,Amaranthaceae,Caryophyllales,0.0,0.0,0.666666667,0.666666667,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.222277228,57.33533842
Halimium,Cistaceae,Malvales,4.166666667,0.166666667,1.0,1.0,0.011428571,0.017857143,1.0,1.0,1.0,3.0,0.6471375,2.532857143,29.23687538
Halimolobos,Brassicaceae,Brassicales,0.0,0.0,0.75,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Halopeplis,Amaranthaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.222277228,57.33533842
Halophila,Hydrocharitaceae,Alismatales,0.0,0.0,1.0,0.0,0.0,0.333333333,1.0,0.166666667,0.25,2.09,0.6471375,3.563333333,37.85391716
Haloragis,Haloragaceae,Saxifragales,7.142857143,0.25,0.875,0.125,0.0,0.017857143,1.0,0.25,0.0,2.09,0.6471375,0.426666667,36.78517927
Halosarcia,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,0.777777778,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.222277228,57.33533842
Haplopappus,Asteraceae,Asterales,0.252525253,0.055555556,0.913043478,0.391304348,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,3.0,0.6471375,4.064583333,74.38814924
Haplophyllum,Rutaceae,Sapindales,0.0,0.0,1.0,0.0,0.001652893,0.0,1.0,0.75,1.0,2.52,0.6471375,1.064262295,133.5968451
Haplostachys,Lamiaceae,Lamiales,0.0,0.0,1.0,0.0,0.004320557,0.918604651,1.0,0.666666667,0.998407643,2.01,0.6708,1.197755102,82.29557184
Harmsiodoxa,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.996621622,0.882352941,1.0,2.63,0.456936364,0.702577031,83.97051654
Hastingsia,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.02173913,1.0,0.517857143,1.0,2.09,0.735,11.2481106,82.85160697
Hazardia,Asteraceae,Asterales,0.0,0.0,1.0,1.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Hebe,Plantaginaceae,Lamiales,14.28571429,0.428571429,1.0,1.0,0.005925926,0.818181818,1.0,0.715189873,0.794117647,2.0,0.593923077,1.030808511,68.5695549
Hedeoma,Lamiaceae,Lamiales,0.0,0.0,0.55,0.0,0.004320557,0.918604651,1.0,0.666666667,0.998407643,2.01,0.6708,1.197755102,82.29557184
Hedera,Araliaceae,Apiales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,2.2,0.6471375,2.637368421,58.80829499
Hedyotis,Rubiaceae,Gentianales,0.529100529,0.071428571,0.875,0.410714286,0.0006,0.00877193,1.0,0.714285714,1.0,2.27,0.7185,0.986904762,55.33852992
Hedypnois,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,1.0,2.09,0.6471375,1.7,74.38814924
